Date,Clean Tweet
18/11/16 7:53, Sir why central government is not paying compensation to the family of those who lost their lives due to demonitisation  
18/11/16 7:52,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
18/11/16 7:52,Short fast moving queues  super service  happy faces   SBI handling demonitisation with excellence   TheOfficialSBI pic twitter com GERr4Y9Z6B
18/11/16 7:51,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:50,Here s What Shah Rukh Khan Has To Say On Modi s Demonitisation Move  fb me sD0xjpao
18/11/16 7:50,Bill Gate s take on  Demonitisation  bit ly 2f3dBly     blackMoneycleanup
18/11/16 7:49, I didn t find the answer  as i wanted to know the charges if any on deposits through green channel during demonitisation  
18/11/16 7:47,    no wonder Barkha was commenting on demonitisation and stone pelting
18/11/16 7:47, sir your party should demand compensation from the central government for those who lost their lives due to demonitisation  
18/11/16 7:46, sir your party should demand compensation from the central government for those who lost their lives due to demonitisation  
18/11/16 7:46,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:45,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:45, Didi your party should demand compensation from the central government for those who lost their lives due to demonitisation
18/11/16 7:45,Please watch this  Such clarity of thought and purpose  Very informative  too   Demonitisation for Dummies   twitter com DDNewsLive sta tus 799310420464934913  
18/11/16 7:44, Demonitisation No COD in    but UOD UPIOnDelivery  for amt 500
18/11/16 7:44, Congress should demand compensation from the central government for those who lost their lives due to demonitisation  
18/11/16 7:43, sir AAP should demand compensation from the central government for those who lost their lives due to demonitisation  
18/11/16 7:41,AssamPYC  RT RajaBrar INC  Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to de 
18/11/16 7:40,Demonitisation cyclone will uproot   destroy selectively black marketeers terrorists trees of fake or hidden not yet taxed hidden currencies
18/11/16 7:40,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:38,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:38,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:37,Who says people are ready  I can about myself that I can t be a bonker out of govt s  demonitisation policy  Now tell about yourself   twitter com saptadeepds st atus 799315929553244160  
18/11/16 7:37,Demonitisation   Regulations changing faster than notes  ecoti in h1tEbZ via 
18/11/16 7:36,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:36,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:21, Demonitisation The term  Opposition parties  needs 2b chngd  Instead of finding ways to support  All they do is oppose   ChangeIndia
18/11/16 7:21,Demonitisation   Regulations changing faster than notes  ecoti in h1tEbZ
18/11/16 7:17,Join the  YouthCongressProtest against BJP govt on its poor implementation of demonitisation which has led to death   suffering of CommonMan
18/11/16 7:15,Sir come to Connaught Place today  Do your program in heart of the capital on Demonitisation   You would be shocked  twitter com sardesairajdee p status 799427824142532608  
18/11/16 7:08,  after implimentation of demonitisation the condition of kashmir is being better too  great work sir  happy Indian
18/11/16 6:53,    This incidents r d after effect of d demonitisation  They resorted to d extreme steps 
18/11/16 6:45,My challenge to those opposing demonitisation  opt for national referendum kejriwal Mamta please respond  ask for referendum stop blackmail
18/11/16 6:42, Demonitisation  Regulations changing faster than notes
18/11/16 6:41,Benefits to the powerful few at the cost of millions to the millions  DeMonetisation     no wonder there is  demon  in demonitisation  twitter com kafila status  799029944919658496  
18/11/16 6:38,World s greatest wealth creator  BillGate supports  Demonitisation   So also Nobel laureate Kailash Sathyarth   economist Rangrajan 
18/11/16 6:36, Demonitisation will never be rolled back  remember Mamtaji  No more tantrum  We will teach you honesty on the street of Delhi
18/11/16 6:35,Poll on  demonitisation in               timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
18/11/16 6:33,Next 2 quarters expect deflation  degrowth   disillusionment in stock markets due to demonitisation Stay invested for great returns
18/11/16 6:32,Demonitisation   Regulations changing faster than notes
18/11/16 6:30,                                goo gl fb tDxQpw       countries  demonitisation  india
18/11/16 6:30,                                goo gl fb JAvhvz       countries  demonitisation  india
18/11/16 6:15,MM Singh in interview with    demonitisation good  not done properly  administrative failure  anandabazar com national a wro ng decision in a bad situation says ex prime minister manmohan singh 1 516191  
18/11/16 6:13, Hail Demonitisation of 500 1000 But WHY loose REAL MONEY hidden as Black Let it be deposited to PM CM Relief Fund  KalaDhanBack
18/11/16 6:11,Sonia has trillions invested with Dawood   ISI   I am worried this demonitisation would have started a war with Pakistan save win of Trump  twitter com SonaChele1 sta tus 799408519955021824  
18/11/16 5:40,TV actor Karan Sharma s wedding family queued up outside banks  bit ly 2g0ztmd  Bollywood  tvactors  KaranSharma  Demonitisation
18/11/16 5:27, journalsofthoughts blogspot com 2016 11 to ppl  and leaders who oppose html   My thought and q s for ppl and media who oppose  demonitisation   iSupportModi
18/11/16 5:19,Demonitisation   Regulations changing faster than notes
18/11/16 5:17,will demonitisation produce the desired and exected results 
18/11/16 4:54,Let s hope  this demonitisation would have a good impact on  BlackMoney   Let s hope   newsite thehindu com opinion cartoo n article16460308 ece  
18/11/16 4:51,Demonitisation   Regulations changing faster than notes
18/11/16 4:29,Reason for raghuram rajan being pipped is that he opposed demonitisation and govt says they have planned for 10 months jumlas               
18/11/16 4:17,Such a big decision of demonitisation and govt continues to shoot from hip instead of impeccable planning to make it a success  Sad 
18/11/16 3:40,Supporting the govt in demonitisation   Suggestion  small teams should be set up for ATMs to report cash shortage 24x7 across the country 
18/11/16 3:31,Demonitisation   Mandya villages where life went on without banks or ATMs  now in chaos  rightrelevance com search article s hero article 002b12ba44a1321fec5973e66fe1d71f74c88bff query bangalore 20india taccount bangalorre   pic twitter com LLUwAMLMWC
18/11/16 3:23, Hail Demonitisation of 500 1000 But WHY loose REAL MONEY hidden as Black Let it be deposited to PM CM Relief Fund  KalaDhanBack
18/11/16 3:15,   Has demonitisation de minda tized ARVIND KEJARIVAL
18/11/16 2:59,  Why are they worried about demonitisation   Black money in their party fund will be lost  90  ppl r happy
18/11/16 2:37, Demonitisation   One good side effect in Delhi Traffic during rush hours seems reduced  Maybe people have started staying more at home 
18/11/16 2:37, Big question is who is benefiting from demonitisation  Poor people are dying day by day and unable to earn there livelihood 
18/11/16 2:34,The situation is heartbreaking in rural areas of  india  ow ly YxBv306hxXr  demonitisation
18/11/16 2:26,  donot get into the business of wild allegations  instead tell the masses finer details of demonitisation move 
18/11/16 2:26, Hail Demonitisation  But WHY loose REAL MONEY hidden as Black Let it be deposited to PM CM Relief Fund  KalaDhanBack
18/11/16 2:24, evry1 z spkng abt demonitisation bt he is missing n his words means a lot   wld lov to c u bringing an interview together
18/11/16 2:23, PM Modi don t even know who u r   Apne Aukad pe Raho  I am ashamed of supporting you during Anna s movement   DeMonitisation
18/11/16 2:22,About India s demonitisation       I was just tweeting about this the other week though     
18/11/16 1:57,And  Modi claimed  Demonitisation was to stop  PakistanArmy from Smuggling Counterfeit Indian currency      fb me YIfonU5H
18/11/16 1:56,And  Modi claimed  Demonitisation was to stop  PakistanArmy from Smuggling Counterfeit Indian currency   BJPCurrencyScam  ModiSarkar pic twitter com Q3gBEbXuZd
18/11/16 1:50, think abt ur party s future    heard u r withdrawing from elections    Looks like the demonitisation bomb has hit u first  
18/11/16 1:48, Sir wth folded hands bent knees plz b United in opposing demonitisation if u were divided who will fight for us a sincere req
18/11/16 1:40,Mamata  Kejriwal give 3 days ultimatum to govt over demonitisation   The Indian Awaaz    goo gl MyO0yr
18/11/16 1:38, business  news Demonitisation   Regulations changing faster than notes
18/11/16 1:34,Two views   DeMonitisation  youtu be 6LuVkiNNAvo
18/11/16 1:33,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
18/11/16 1:32,   Demonitisation   consider some tax relief  benefits to depositors
18/11/16 1:31, if all aam Aadmi of India is supporting  Demonitisation   why the hell you have so many problems  Kahin aisa to nahi ki      
18/11/16 1:28,   Demonitisation   consider some tax relief to depositors
18/11/16 1:20,Commie Naxals in both jungles   cities feeling  the pinch  together   Demonitisation reaping results   twitter com airnewsalerts  status 799337356918595584  
18/11/16 1:20, Demonitisation Where is Dr   ManmohanSingh Ji  Waiting for unbiased response  I trust Him 
18/11/16 1:19,  demonitisation move makes PM MODI d greatest YUG PURUSH OF KALYUG  india s economic resurrection
18/11/16 1:18, Demonitisation Where is Dr   ManmohanSing Ji  Waiting for his trap
18/11/16 1:18,Is  correct in launching the  Demonitisation scheme or could he have planned managed the transition in a better way  CashCrisis
18/11/16 1:18,A good read on how a village in  Mizoram  northeast is adapting to  Demonitisation issues  northeasttoday in papers replace  currency notes in mizoram village   
18/11/16 1:13, Demonitisation And I saw Rahul Gandhi in an  ATM que  Who is teaching him all this  I must say   Kejri is a better critic if compared 
18/11/16 1:12, article of jyanti gosh on  Demonitisation   usal bong left  curse Govt and find fault but to no suggestion to do it better way  
18/11/16 1:11,So over 15 deaths reported due to standing long in queue  few died while counting notes plus few suicides  Demonitisation but benefits     twitter com dixitnamrata s tatus 798598899531325440  
18/11/16 1:10,   Demonitisation   where is your Rupa Locket now   Numb   no role to help people    
18/11/16 1:10, Demonitisation is basically  Dhanteras for the  Banks in  India
18/11/16 1:05,   Mayawati will reiterate the poor are not BJP s voters hence Demonitisation 
18/11/16 1:01,Since the demonitisation started all the black sheeps have united cry  Why is NDTV not showing the  ves of this
18/11/16 1:01,Demonitisation   Regulations changing faster than notes
18/11/16 0:59,And they claimed  Demonitisation was to stop Pakistan from smuggling counterfeit Indian currency   twitter com timesofindia s tatus 799315752499019776  
18/11/16 0:51,IIPM owner supporting demonitisation time to laugh hahaha haha
18/11/16 0:51,Cool  Demonitisation joke   Swipeforcash at petrol pumps  Helping the rich to clear their mess   BananaRepublic  JokeonVoters  ILoveIndia
18/11/16 0:49,Flush it out from the bigger sharks nearer home  Address the systems that breed black money   scroll in article 821796  full text former bureaucrat eas sarma writes to modi on five steps he needs to take on black money    Demonitisation
18/11/16 0:40,shame on funny combo of mamata   kejari doing dhrna on demonitisation in front of RBI   public shouting Modi Modi they should drown themself
18/11/16 0:36,I really have no problems  I should not be complaining about the Shree Gods demonitisation shit I have 24 hour     fb me V2v5TZeJ
18/11/16 0:22,   Demonitisation   consider if local film personalities  Hero Heroines  could help campaign in rural areas
18/11/16 0:19, sor  what is ur view about demonitisation in india and for the world economy    
18/11/16 0:16,The difference is that raping someone is illegal   demonitisation is legal  and it is written in clause of infian law   constitution   twitter com divya amanna s tatus 798410521515061249  
18/11/16 0:13,All cash is not black   all black is not cash   Sums up how Modi govt is confusingly all on  demonitisation Vis a Vis Blackmoney
18/11/16 0:08,   ooo u think srk suffered fro this  Demonitisation  
18/11/16 0:05,   Dont oppose demonitisation just because Modiji has implemented this   Use ur brain     pic twitter com pQmvim7JJQ
18/11/16 0:04,All cash is not black   all black is not cash   Sums up how Modi govt is confusingly all on  demonitisation Vis a Vis Blackmoney
18/11/16 0:03, Write some book on Black money
18/11/16 0:03, demonitisation
18/11/16 0:02, your wishes tell us how badly  demonitisation has hit you    Get well soon takle   
18/11/16 0:00,People parking black money in Jan Dhan Accounts of their maids drivers cooks etc      Demonitisation
17/11/16 23:58,  Kejari may go fast until death to reverse back demonitisation  Chodudho becharaako isbaar thakleef nahi dena      
17/11/16 23:58, DeMonitisation ko oppose toh Shivsena bhi kar raha hai magar kisi  Bhakt ki gand me dum nahin ki Udhhab     fb me 5pB9XSWXl
17/11/16 23:58,Gujarat Village Thumbs Nose At Cash Crunch  Pays Through SMS   ndtv com india news guj arat village thumbs nose at cash crunch pays through sms 1626813 type news id 1626813 category india news    Demonitisation  IamWithmodi  
17/11/16 23:55, Assam    Bhutan currency used as legal tender due to cash crunch  Demonitisation  thenortheasttoday com assam bhutan c urrency used as legal tender due to cash crunch   
17/11/16 23:54,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 23:50,  Demonitisation  almost everyone is going to banks
17/11/16 23:44,    this is alchol demonitisation   
17/11/16 23:43,Even if the news of 45 ppl died because of demonitisation is 50  true then too 23 lives is huge   worstplanning
17/11/16 23:41,  demonitisation  twitter com rajnishkgaur s tatus 799312682692157441  
17/11/16 23:41, Sir those how are against demonitisation we can assume them supporter and well wisher of pakistan or terrorism or naksalvad
17/11/16 23:41,Poll  Has demonitisation created economic anarchy   timesofindia indiatimes com poll on demone tisation polls 55471602 cms   via 
17/11/16 23:41,Effect of Demonitisation   it has hit so hardly dat he forgot to count d zeros  twitter com rupen02 status  799304926237077504  
17/11/16 23:40,  well bangalore is cool with demonitisation process
17/11/16 23:38,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 23:38,Opposing demonitisation and useless commenting proves themselves as the agent of blackmoney as well as antinational   BlackMoney
17/11/16 23:37,Cash at petrol pumps  But how who will keep a track of number of transactions done by an individual   Demonitisation
17/11/16 23:37, lekin demonitisation to ho hi nahi sakta hai na                      
17/11/16 23:35,  nd Wt abt odrs r dy going to mk suicide against demonitisation        
17/11/16 23:35,Congress leader Ghulam Nabi Azad has said due to demonitisation more lives have been taken than lost in any terrorist attack 
17/11/16 23:32,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 23:31,Apni hi kahi baat par stand nhi rah skte saale FDI   U turn Food Security   U turn Demonitisation   U turn                 
17/11/16 23:30,Yes it is  Demonisation Vs  DeMonitisation  twitter com Bharat Manthan  status 799160299643207680  
17/11/16 23:29, All indian have to be happy from this demonitisation because it hard impact on pakistan and terrorism and naksalvadi    
17/11/16 23:29,Poll  Has demonitisation created economic anarchy   ln is indiatimes com  BzNxp  
17/11/16 23:29, but Suresh bhai  you need the names  For eg  Aaj kisike ghar mein must hoti hain and family alleges demonitisation   Socho  
17/11/16 23:28,Apni hi kahi baat par stand nhi rah skte saale FDI   U turn Food Security   U turn Demonitisation   U turn             
17/11/16 23:27, Demonitisation is a complete mess  The entire MOF neds to be booted out  Not in touch with grassroots   AccheDin
17/11/16 23:26, While he is reporting and interacting with people who are sharing their experiences after demonitisation    1 n 
17/11/16 23:25,     Gurumurthy sir speaks on demonitisation  youtu be 0eaCr21PB6I
17/11/16 23:24, Demonitization  Demonitisation  IndiaFightsBlackMoney  twitter com ndtv status 79 9302440436846593  
17/11/16 23:22,  Alice in wonderland  Running after utopia   Same black money seemingly had its end in 1978 demonitisation  
17/11/16 23:21, fantastic initiative  Demonitisation but increase withdrawal limits to ease the hardship sir
17/11/16 23:20,47 lost their lives after Modi s declaration of  demonitisation policy  Why do you call it transformation when system kills              
17/11/16 23:19,47 lost their lives after Modi s declaration of  demonitisation policy  Why do you call it transformation when system kills              
17/11/16 23:18,Real Estate Builders putting money in their employees accounts to Escape from Modi s Decision Of  demonitisation  blackmoney  rupeeban
17/11/16 23:18, DeMonetisation  GoCashless  Demonitisation  IAmWithModi  twitter com vievek22 statu s 799306708812107777  
17/11/16 23:18, IamWithModi on demonitisation    Bear short term and live well long term
17/11/16 23:17,The Story of Creation of the Digital Village that defied the Cash ban  Demonitisation  govpreneur in 949 story crea tion digital village defied cash ban demonitisation    pic twitter com PsisMkeScZ
17/11/16 23:17,The Story of Creation of the Digital Village that defied the Cash ban  Demonitisation  govpreneur in 949 story crea tion digital village defied cash ban demonitisation    pic twitter com ozDQi07P6B
17/11/16 23:17,Delhi  Congress VP Rahul Gandhi visits Sarojini Nagar market to interact with shopkeepers over  Demonitisation
17/11/16 23:17,   it is possible that my prediction will totally go wrong due 2 demonitisation  btt chance r high
17/11/16 23:16, Madam  demonitisation move has psychologically disoriented seasoned opposing politicians making costly gaffes or overreacting
17/11/16 23:15,Demonitisation   New measures to tackle problems  kashmirtelegraph
17/11/16 23:15,Poll on demonitisation  fb me 3f4qCyNKW
17/11/16 23:15, we request a stand of trs on demonitisation  m sure ts govt is capable to prove logically demonitisation as anti poor  anti farmer
17/11/16 23:15,Does the PM and FM has cash problems  No  Fools running the country demonic demonitisation
17/11/16 23:14,Poll on demonitisation  fb me 8eKOHl24S
17/11/16 23:14,lagta hai baba  demonitisation ka mahurat dekhna bhul gaye panchang ke baare mein bhi bhul gaye bahane dhundo toh aise  twitter com ShekharGupta s tatus 799296421803491328  
17/11/16 23:14,  after demonitisation i felt u were too negative but such a process requires courage which pm showed
17/11/16 23:13,It isn t right time they say Kharif crop in mandi wedding season  In summer there s heatstroke   in monsoon flood or drought  Demonitisation
17/11/16 23:13, Show interview of Arvind subramaniam the chief economic advisor  He is silent on demonitisation  
17/11/16 23:11,  Why is So much Misery in the Rural Villages due to Demonitisation  Is there More Blackmoney There 
17/11/16 23:09,47 Deaths by Unplanned Demonitisation Imagine 1 injury due to Odd Even    
17/11/16 23:09,  Question is whether for rollback of Demonitisation or to stop public suffering for it   Bizarre confusion 
17/11/16 23:07,The latest The D s Daily   paper li dsrivastavaa e dition id 908d2f90 acec 11e6 a463 0cc47a0d1609   Thanks to   demonitisation  arnabonblackmoney
17/11/16 23:07,What s app is currently working upon to add a Default Status    Soon you would need it   demonitisation At the     fb me 4NXh79hC7
17/11/16 23:06,We support  on  Demonitisation pic twitter com K4vuPs7ohk
17/11/16 23:04,       TOI Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 23:02, demonitisation is senseless n lacked proper planning  why is trs  cm kcr silent  come against it openly   public will support u
17/11/16 23:02,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 23:01,   tension is only demonitisation     rest r minor   
17/11/16 23:01, BlackmoneyDebate kjriwala new alligetion on modi now u cant control ur laugh   Demonitisation is a scam of 8 lac cr      D D D
17/11/16 23:00,AfterSBIclearing7kcrs ofNPA by defaulters is it tht demonitisation helped banks2clearoffNPAs govt saved2nd instalment after22kcrsfor revival
17/11/16 22:59,No point in discussion any more  abt demonitisation  BlackmoneyDebate
17/11/16 22:58,Doubt  the country will get desired result from the demonitisation of Rs  500 and Rs  1000 notes 
17/11/16 22:57,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 22:57,BJP still saying its master stroke   blackmoney surgical strike but what abt 40 died due to  Demonitisation   Common man is suffering 
17/11/16 22:56, Sir ur comments on demonitisation  
17/11/16 22:56,CPIM is purposefully creating drama in Bengal to divert attention of demonitisation in conivience with BJP
17/11/16 22:56,Demonitisation  effort and seeing first GOVT who is acting in real time basis  Which is need of the hour  Kudos
17/11/16 22:53,At no point should govt role back this demonitisation plan next go hard on benami real estate time to have swatch governance public needs it
17/11/16 22:52, Demonitisation                                                                              TamilNadu  AIADMK  NoteBanDebate
17/11/16 22:51, Lol yeah  And why is everyone spelling it as demonitisation  
17/11/16 22:51,Watch  How  demonitisation hits tourists in India   twitter com jitenderkhalsa  status 799286511879405568  
17/11/16 22:50,None has opened on Cost of  Demonitisation   that is whopping 12 K Cr                                                              TamilNadu  twitter com arungiri statu s 799288884605526016  
17/11/16 22:50, nahi sirji Aap phir spin kar rahe ho  Govt should have called a all party meet after giving circular on demonitisation
17/11/16 22:49,Thanks Zoom  Demonitisation debate leading to Dinner is a good turn of events     Glad we could help  D  twitter com zoombamba stat us 799281280399667200  
17/11/16 22:49,Bill Gate s take on  Demonitisation  bit ly 2f3dBly     blackMoneycleanup pic twitter com XFLnpbgJxS
17/11/16 22:48,47 deaths in 9 days  Surgical strike on Indian people    Demonitisation
17/11/16 22:48,Mr Modi is clear in terms of his thoughts and plans  Entire opposition is ripped apart by demonitisation   Grow up guys   blackmoneydebate
17/11/16 22:48,In North East the condition is worst after demonitisation
17/11/16 22:45,             or Desperate Corrupt People    I am fully satisfied with the  Demonitisation   I don t understand this hue and cry   
17/11/16 22:44, We majority of Indians wholeheartedly support Modiji s demonitisation drive  please march ahead  we r with u
17/11/16 22:43,This demonitisation is going to work  Don t listen to anyone  Experience yourself  Any cleansing would need some hard work  Let s contribute
17/11/16 22:42,HP Transport Minister taking the seat of rbi Governer by circumventing demonitisation guidlines up to 24 nov
17/11/16 22:40,Cmon this is the last person I would like to hear on demonitisation  twitter com timesnow statu s 799295742301077504  
17/11/16 22:40,People can get cash at 2 500 petrol pumps with POS machines of SBI by swiping debit credit cards  Govt  Demonitisation
17/11/16 22:40,Breaking  Why Kejriwal Opposed DeMonitisation   Wthdws to Contest Elections in Chandigarh pic twitter com sRQ1MO3amp
17/11/16 22:39,Rajasthani song on  Demonitisation                                     pic twitter com YLHkRyr5QU
17/11/16 22:39,Interesting hypothesis  No idea if the demonitisation could have been predicted but it s a viewpoint   yourstory com 2016 11 media  big miss demonetisation   
17/11/16 22:38, Dekhte he after demonitisation  modiji kuch naya late he ya nahi otherwise everything will go right
17/11/16 22:36, Sir thanks to the Demonitisation drive in India no one cares a flying duck what u are tweeting 
17/11/16 22:35,  Youtube demonitisation and  Fake News  censorship all going on 
17/11/16 22:34, This is a snapshot of people s comments on a news of you blaming the demonitisation  COMMON PEOPLE  pic twitter com yYdOmUajBf
17/11/16 22:33, u r right sir all this demonitisation is not well planned
17/11/16 22:33,Statements coming out of total frustration of senior congress leaders show that the party is terribly upset with Demonitisation decision 
17/11/16 22:33,Can the  ensure that pre paid cab counters at airports  stations accept cards   help the nation in its demonitisation efforts   twitter com magnolia2mumba i status 799295972962488320  
17/11/16 22:33,  Demonitisation a great idea BUT public suffering due to poor planning  implementation and infrastructure   TogetherStronger
17/11/16 22:32,  do you mean the demonitisation done by congress once was a big scam  
17/11/16 22:31, Wat is ur opinion on demonitisation  
17/11/16 22:31, Blackmoneydebate Rahul Gandhi is still not matured enough  this he proved again by not understanding demonitisation
17/11/16 22:30,In rural area it s normal feature that bank faces huge rush everyday because of small amt of deposit and withdrawl as for demonitisation  
17/11/16 22:29,Poll  Has demonitisation created economic anarchy   toi in 93a2BZ a20ci
17/11/16 22:28, Demonitisation looks like Didi did not diversify her fund  Perhaps she prefers being risk free     twitter com MamataOfficial  status 799192283778150400  
17/11/16 22:28,Read this tweet storm from a CA seeing impact of demonitisation on small business  People preferring to move to transparent econ  AchheDin  twitter com alok bhatt sta tus 799270674044829696  
17/11/16 22:27,That s an interesting take on Demonitisation     twitter com NewIndianXpres s status 799295249872916481  
17/11/16 22:26, Mr Soni stop playing retweet game  u have voiced your stand always  Let s know crime petrol man has wat view on demonitisation
17/11/16 22:25, Mam I wana reply to Mr Bose that how govt will get huge amount of tax increase due to demonitisation
17/11/16 22:22,Missed this in the backdrop of fake demonitisation crisis   Respect you sir   twitter com AskAnshul stat us 798544501430095872  
17/11/16 22:21, How much u have withdrawn Rahul Gandhi  since demonitisation   U r also one among the people u r referring to
17/11/16 22:19,Retweeted  Advocate Sanwar       Daily Wagers and Migrants Workers Hit Hard By  Demonitisation   No Work     fb me 4jd5TcVtZ
17/11/16 22:19,Poll  Has demonitisation created economic anarchy   toi in 93a2BZ a19ch
17/11/16 22:19,  to become Robin hood of Indian Economics half baked Demonitisation is served which has become DeNamotisation
17/11/16 22:18,Tax reforms might have made  Demonitisation unnecessary 
17/11/16 22:18, to become Robin hood of Indian Economics half baked Demonitisation was served which has become DeNamotisation   dis is beginning
17/11/16 22:18,                                                                                                                        demonitisation
17/11/16 22:17,Pratap Bhanu Mehta s warning  Definitely something to think about   indianexpress com article opinio n columns demonetisation politics cashless economy you have been warned 4379388     demonitisation
17/11/16 22:16,  sir raajneeti to aap log kar rahe ho demonitisation ko le kar   Nobody else does this dirty politics 
17/11/16 22:16,All Mulla don t like Modi like hashit so spreading false news  demonitisation
17/11/16 22:14,Demonitisation curbs illegal things  No banks burnt or no atms were burnt  Illegal money   illegal deeds 
17/11/16 22:14, manipur  demonitisation My dear friends Those who do not like what I put on the demonetization are free to     fb me W4nB3hdW
17/11/16 22:13, Sir Bagawat Karne k liye bhi Paise chahiye hote hai  Lekin Kejriwal k paas paise hi nahi hai  Demonitisation
17/11/16 22:12,Hope we don t get Nation Emergency due to this  Demonitisation  
17/11/16 22:12, Because of demonitisation no doubt   
17/11/16 22:12,No inconvenience Cry by only corrupt politicians who hold black money  common people quietly standing in queue  demonitisation
17/11/16 22:12, arvindkejriwal will mk suicide if Modi doesn t bk demonitisation    
17/11/16 22:12,Q is when was this recorded  2 days b4 can mean simply that   if recorded after 2 days of  Demonitisation then recorded after declaration  twitter com ThinkersPad st atus 799273915600293888  
17/11/16 22:11, pmoindia demonitisation is a great move   only one ques     y did u use paper again  Y nt other material so dt ppl cnnt write on thm  
17/11/16 22:11, Demonitisation  people have patience while queuing in banks  Post January banks will queue to lend you money 
17/11/16 22:11, poor people r suffering the most due to ur Demonitisation scheme  pic twitter com GRj3NkehVK
17/11/16 22:10, start fast unto death protest for roll back of demonitisation   i assure we all will support you unto ur death 
17/11/16 22:10,Govnt shud roll bk demonitisation in 3 days odrws I will do suicide at Jantar Mantar    arvind kejriwal  arvindkejriwal
17/11/16 22:09,Demonitisation   Use territorial army or paramilitary to help in logistics  Must do something for daily wagers  Patience seems running out
17/11/16 22:08,  Can somebody tell me how did ET reporters understood SP exposed  Demonitisation     twitter com EconomicTimes  status 799283457394257920  
17/11/16 22:07,How is this death connected with demonitisation    twitter com newsx status 7 99290196504285184  
17/11/16 22:07, Demonitisation   Major relief measures announced by Modi government to improve public convenience 
17/11/16 22:07, i challenge u if u can make our pm take his demonitisation decision roll back   i even dare u comon i m waitin 
17/11/16 22:06,                                      Demonitisation        pic twitter com BxB3KEMnEG
17/11/16 22:05,November s favorite place   ATM  DeMonitisation  NaMo  DeMo
17/11/16 22:04,The biggest setback 2 BJP today is not only demonitisation but also the absence of Arnab Goswami on Times now    BJP RUDDERLESS   
17/11/16 22:04, demonitisation equal to suicide in well   I always felt u were a logical and balanced commentator till now 
17/11/16 22:02,                                                                                        dirtypolitics on  demonitisation
17/11/16 22:02,Every politician is opposing demonitisation it mean that is a good decision takn by indian government
17/11/16 22:01,The demonitisation will only get rid of accumulated Black money  The corruption prevailing in the system is not going to end   corruption
17/11/16 22:01, BlackmoneyDebate All those having  withdrawal symptoms  are the ones having trouble with demonitisation  
17/11/16 21:59, Demonitisation   Vociforous laments of some politicians wud suggest it is the common men who hv all their savings   capital in 1000 500notes
17/11/16 21:58, Majority of 225 crore Indians have welcomed PM s demonitisation scheme  Only a handful of political leaders only r opposing d move
17/11/16 21:57,how come oppn crying fr states like WB  Delhi  UP  Bihar   no major problems in others states in demonitisation  
17/11/16 21:57,  Yes but you need to plan also dumbo  Demonitisation is good but why are people dying in queues  
17/11/16 21:55,     bt if planning better thn it lead to breach of secrecy of  Demonitisation
17/11/16 21:55, Demonitisation  100 pada 1000 pe bhari Aajab hey Modiji lela tumhari 50 din me hogi thik bimari Ummid he hogi khush janta sari
17/11/16 21:55,She is a senior banker her words shd be taken seriously  A senior banker of repute  retd  FYI supported demonitisation  twitter com IndiaToday sta tus 799286383978262528  
17/11/16 21:55,Friends pls join hands against Demonitisation  If it is nt rolled back in 3 days  we shud prove our unity to stop dis  
17/11/16 21:54,  it will we can t h ve a parallel economy with the demonitisation movment
17/11/16 21:54,  lies spread by media haven t you ever heard of anyone getting robbed outside a bank but yes Blame on demonitisation
17/11/16 21:54, Leaders    like Mayavathi  RG  Mulayam  Nitish Kumar  Kejriwal etc r opposing demonitisation   r supporting anti national elements
17/11/16 21:53, Shit   demonitisation can neither stop terrorism nor reduce corruption  nor inflation only hurts honest under the belt 
17/11/16 21:53,After a somewhat chaotic week following demonitisation   things appear to be improving in many parts of India 
